city,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,relative_humidity_2m_mean,pressure_msl_mean,cloud_cover_mean,shortwave_radiation_sum,apparent_temperature_max,weather_code
Lankaran,2024-10-01,23.3,15.4,19.7,0.0,0.0,0.0,15.6,34.6,71,1008.9,21,16.39,24.2,2
Lankaran,2024-10-02,23.9,19.1,21.7,0.2,0.2,0.0,21.3,40.7,80,1006.0,68,10.43,27.1,51
Lankaran,2024-10-03,24.6,17.1,21.2,0.0,0.0,0.0,23.4,44.3,62,1014.3,10,14.89,24.3,1
Lankaran,2024-10-04,21.2,17.4,19.8,6.0,6.0,0.0,13.9,29.5,81,1018.3,53,9.16,22.3,61
Lankaran,2024-10-05,22.6,17.3,20.0,2.8,2.8,0.0,19.0,38.5,80,1019.5,41,14.62,22.6,53
Lankaran,2024-10-06,23.3,16.8,20.2,0.0,0.0,0.0,22.2,45.0,73,1019.4,1,16.46,22.9,0
Lankaran,2024-10-07,23.7,18.2,20.8,0.0,0.0,0.0,18.1,38.2,78,1017.6,8,15.81,24.8,1
Lankaran,2024-10-08,26.4,17.4,21.8,0.0,0.0,0.0,9.6,21.2,66,1015.4,1,16.07,28.5,0
Lankaran,2024-10-09,24.3,19.2,21.5,0.0,0.0,0.0,16.2,34.6,73,1016.5,18,12.43,24.9,2
Lankaran,2024-10-10,25.0,18.1,21.6,0.0,0.0,0.0,12.6,27.0,74,1011.0,21,15.66,27.0,3
Lankaran,2024-10-11,23.1,19.2,21.2,1.8,1.8,0.0,10.7,23.0,86,1013.4,84,5.64,25.9,53
Lankaran,2024-10-12,23.0,20.0,21.2,18.5,18.5,0.0,17.9,33.5,90,1014.9,86,6.66,26.1,63
Lankaran,2024-10-13,20.1,18.0,19.3,39.5,39.5,0.0,13.9,28.1,94,1017.0,100,3.08,22.1,63
Lankaran,2024-10-14,18.2,16.9,17.6,5.3,5.3,0.0,12.3,24.5,87,1018.2,100,3.51,18.8,53
Lankaran,2024-10-15,18.7,15.8,17.2,7.9,7.9,0.0,8.4,15.1,89,1020.3,100,4.01,20.5,55
Lankaran,2024-10-16,20.1,17.1,18.4,3.6,3.6,0.0,7.1,14.4,90,1019.0,100,3.65,21.7,51
Lankaran,2024-10-17,21.3,17.7,19.4,0.0,0.0,0.0,22.7,45.0,88,1012.5,90,9.95,21.4,3
Lankaran,2024-10-18,18.6,15.6,17.4,0.8,0.8,0.0,22.5,46.4,81,1010.7,100,3.59,20.0,51
Lankaran,2024-10-19,15.4,14.4,14.9,10.9,10.9,0.0,13.9,26.6,90,1016.6,100,2.89,15.3,61
Lankaran,2024-10-20,16.5,12.5,14.4,4.6,4.6,0.0,22.4,43.6,77,1020.3,64,10.05,15.1,55
Lankaran,2024-10-21,14.9,11.3,13.8,8.0,8.0,0.0,22.9,43.2,80,1020.3,94,3.43,14.7,61
Lankaran,2024-10-22,12.6,11.5,11.9,29.6,29.6,0.0,18.8,36.7,81,1026.4,99,2.03,10.6,63
Lankaran,2024-10-23,15.6,10.4,12.4,26.9,26.9,0.0,20.4,40.0,77,1028.7,86,6.03,14.1,63
Lankaran,2024-10-24,15.2,9.3,11.9,3.6,3.6,0.0,5.5,14.8,72,1025.7,62,7.95,14.6,61
Lankaran,2024-10-25,18.7,9.8,14.3,0.0,0.0,0.0,11.8,24.5,58,1021.6,6,13.42,17.2,1
Lankaran,2024-10-26,18.5,10.2,14.5,3.9,3.9,0.0,20.9,38.5,67,1020.7,55,11.96,16.3,61
Lankaran,2024-10-27,14.3,11.3,12.7,2.5,2.5,0.0,22.5,41.4,79,1029.8,75,5.46,13.0,55
Lankaran,2024-10-28,15.4,9.2,12.3,0.0,0.0,0.0,9.0,21.6,79,1025.4,24,10.14,14.9,2
Lankaran,2024-10-29,16.3,9.0,12.8,0.0,0.0,0.0,8.5,20.5,78,1022.2,22,11.58,15.8,3
Lankaran,2024-10-30,15.6,10.8,13.3,0.0,0.0,0.0,10.6,21.6,81,1022.6,79,4.94,15.6,3
Lankaran,2024-10-31,17.1,11.3,14.3,0.0,0.0,0.0,6.7,16.6,83,1021.3,53,9.49,17.6,3
Lankaran,2024-11-01,18.2,12.0,14.7,0.0,0.0,0.0,10.9,20.9,76,1022.0,30,12.02,18.0,3
Lankaran,2024-11-02,18.7,12.3,15.3,0.0,0.0,0.0,8.0,12.6,79,1019.0,22,11.98,19.7,2
Lankaran,2024-11-03,21.4,13.7,16.9,6.3,6.3,0.0,17.5,32.4,69,1013.4,77,8.03,21.6,61
Lankaran,2024-11-04,13.5,9.3,10.6,20.0,20.0,0.0,17.7,33.8,87,1020.5,78,2.68,12.5,63
Lankaran,2024-11-05,16.1,8.7,11.7,3.0,3.0,0.0,18.3,37.8,74,1015.8,38,11.93,15.2,53
Lankaran,2024-11-06,11.7,9.1,10.5,1.2,1.2,0.0,11.4,21.6,74,1030.6,100,3.2,10.2,51
Lankaran,2024-11-07,12.8,8.6,11.0,0.0,0.0,0.0,13.0,26.3,69,1032.1,91,6.03,11.1,3
Lankaran,2024-11-08,13.2,8.5,10.9,0.0,0.0,0.0,14.6,29.5,74,1030.8,70,5.33,10.8,3
Lankaran,2024-11-09,13.7,9.3,11.5,0.0,0.0,0.0,10.7,22.3,78,1029.6,78,4.8,11.8,3
Lankaran,2024-11-10,14.8,8.4,11.5,0.0,0.0,0.0,7.3,15.8,81,1027.6,39,10.38,14.3,3
Lankaran,2024-11-11,14.1,9.8,12.2,3.0,3.0,0.0,14.2,24.8,89,1024.0,100,3.23,13.4,61
Lankaran,2024-11-12,12.9,11.2,12.0,19.4,19.4,0.0,20.0,36.7,92,1026.1,100,1.62,10.7,61
Lankaran,2024-11-13,11.7,10.3,11.1,26.5,26.5,0.0,9.9,16.9,94,1030.9,100,2.07,11.4,63
Lankaran,2024-11-14,13.8,9.3,11.7,0.1,0.1,0.0,8.0,18.0,86,1024.8,57,7.34,12.9,51
Lankaran,2024-11-15,13.9,9.9,11.8,0.0,0.0,0.0,10.5,21.6,86,1019.4,73,6.88,13.4,3
Lankaran,2024-11-16,15.0,10.5,12.5,0.0,0.0,0.0,9.3,16.2,87,1013.3,65,8.37,15.0,3
Lankaran,2024-11-17,13.7,9.7,12.3,0.8,0.8,0.0,17.6,32.0,80,1019.9,70,6.99,12.5,51
Lankaran,2024-11-18,12.5,10.3,11.7,0.2,0.2,0.0,14.7,29.5,91,1018.0,99,3.79,12.7,51
Lankaran,2024-11-19,15.0,10.1,12.2,0.2,0.2,0.0,5.8,15.8,91,1015.2,76,7.48,14.9,51
Lankaran,2024-11-20,14.4,9.9,12.3,6.7,6.7,0.0,9.7,20.5,88,1021.8,86,5.05,14.2,61
Lankaran,2024-11-21,15.5,11.4,13.2,0.1,0.1,0.0,8.9,18.0,86,1019.0,77,6.74,15.8,51
Lankaran,2024-11-22,17.3,9.1,13.5,0.0,0.0,0.0,5.6,15.5,75,1018.7,13,10.3,17.4,3
Lankaran,2024-11-23,17.5,12.2,14.3,0.5,0.5,0.0,9.3,20.9,88,1021.0,89,7.22,17.8,51
Lankaran,2024-11-24,15.3,11.5,13.0,0.0,0.0,0.0,6.6,13.0,93,1012.8,89,8.05,15.6,3
Lankaran,2024-11-25,14.9,11.9,14.0,17.7,17.7,0.0,12.4,25.2,94,1015.1,100,2.05,15.0,61
Lankaran,2024-11-26,15.3,13.9,14.4,20.2,20.2,0.0,9.4,19.1,95,1015.3,100,1.89,15.3,63
Lankaran,2024-11-27,14.0,8.9,12.3,8.7,8.7,0.0,22.3,42.1,83,1012.8,75,2.98,13.9,61
Lankaran,2024-11-28,11.5,6.4,9.3,0.0,0.0,0.0,8.5,18.7,72,1018.4,59,8.14,9.6,3
Lankaran,2024-11-29,12.9,7.2,10.3,1.0,1.0,0.0,10.5,21.2,72,1024.4,60,9.01,10.9,53
Lankaran,2024-11-30,10.9,9.2,9.8,9.5,9.5,0.0,7.6,14.8,92,1030.0,100,2.36,10.3,55
Lankaran,2024-12-01,11.1,8.0,9.4,20.2,20.2,0.0,22.9,40.0,90,1029.6,100,3.24,9.2,63
Lankaran,2024-12-02,9.2,7.7,8.4,7.7,7.7,0.0,24.4,45.0,89,1028.1,100,1.95,5.0,55
Lankaran,2024-12-03,11.6,8.4,9.6,0.0,0.0,0.0,24.7,45.4,74,1025.9,75,6.7,9.3,3
Lankaran,2024-12-04,10.4,7.0,8.8,0.0,0.0,0.0,5.2,11.9,87,1024.1,94,4.18,9.4,3
Lankaran,2024-12-05,11.5,7.2,9.2,0.0,0.0,0.0,6.2,17.6,85,1026.4,88,6.2,10.1,3
Lankaran,2024-12-06,10.7,7.6,9.4,0.0,0.0,0.0,12.8,25.6,83,1030.2,96,3.25,8.1,3
Lankaran,2024-12-07,11.1,8.9,9.8,0.1,0.1,0.0,12.7,25.2,83,1032.6,99,2.72,9.2,51
Lankaran,2024-12-08,10.3,8.3,9.3,0.5,0.5,0.0,10.6,21.2,86,1028.7,100,2.46,8.5,51
Lankaran,2024-12-09,11.9,8.3,9.7,0.7,0.7,0.0,15.5,27.4,83,1026.1,94,4.14,9.7,51
Lankaran,2024-12-10,9.5,7.6,8.7,1.3,1.3,0.0,14.1,27.0,92,1031.2,100,3.19,8.1,51
Lankaran,2024-12-11,10.6,7.6,8.9,0.0,0.0,0.0,7.3,18.0,97,1023.4,100,5.25,9.5,3
Lankaran,2024-12-12,15.8,6.4,10.7,0.0,0.0,0.0,7.9,14.8,77,1012.1,86,8.15,14.8,3
Lankaran,2024-12-13,13.3,7.4,10.1,1.8,1.8,0.0,13.6,25.6,74,1011.5,55,5.88,11.7,61
Lankaran,2024-12-14,8.1,1.2,4.4,2.0,2.0,0.0,29.4,55.1,59,1024.1,46,4.87,4.9,53
Lankaran,2024-12-15,8.7,-0.4,3.5,0.0,0.0,0.0,28.5,54.7,58,1031.9,14,9.41,3.1,3
Lankaran,2024-12-16,8.2,-0.8,3.2,0.0,0.0,0.0,10.4,20.9,59,1020.8,65,8.2,4.5,3
Lankaran,2024-12-17,12.3,3.1,6.5,0.0,0.0,0.0,14.7,28.8,50,1019.8,27,8.9,8.2,3
Lankaran,2024-12-18,11.3,1.9,6.6,0.0,0.0,0.0,7.5,17.6,62,1014.6,11,9.12,8.8,2
Lankaran,2024-12-19,11.4,6.2,8.9,0.0,0.0,0.0,13.0,27.0,81,1020.6,71,5.26,8.5,3
Lankaran,2024-12-20,9.2,7.0,8.1,1.4,1.4,0.0,9.9,19.4,92,1022.5,100,1.83,8.5,51
Lankaran,2024-12-21,9.3,6.5,7.8,0.5,0.5,0.0,9.5,18.7,89,1022.3,91,2.64,7.4,51
Lankaran,2024-12-22,9.2,6.0,7.3,0.0,0.0,0.0,4.8,14.4,94,1018.4,100,4.87,8.2,3
Lankaran,2024-12-23,13.2,6.4,9.2,0.1,0.1,0.0,6.4,16.9,82,1017.5,75,7.87,11.9,51
Lankaran,2024-12-24,12.2,5.8,9.0,0.0,0.0,0.0,5.5,14.8,76,1019.3,75,7.45,10.8,3
Lankaran,2024-12-25,10.9,4.7,8.4,0.4,0.4,0.0,6.9,16.6,83,1024.6,78,6.0,9.9,51
Lankaran,2024-12-26,9.2,7.6,8.4,2.1,2.1,0.0,8.6,17.3,96,1026.3,100,3.37,7.7,51
Lankaran,2024-12-27,9.3,6.9,8.0,3.5,3.5,0.0,8.7,17.6,97,1023.5,100,4.08,8.0,61
Lankaran,2024-12-28,9.5,6.7,8.3,4.7,4.7,0.0,15.7,30.6,96,1015.4,91,4.34,8.4,61
Lankaran,2024-12-29,12.7,5.8,8.6,0.0,0.0,0.0,6.6,13.7,70,1020.4,33,8.48,10.9,3
Lankaran,2024-12-30,9.3,7.3,8.5,10.3,10.3,0.0,8.4,17.3,87,1025.2,94,1.83,8.7,61
Lankaran,2024-12-31,8.8,7.0,7.8,16.5,16.5,0.0,14.0,24.8,95,1027.9,100,1.49,8.0,61
Lankaran,2025-01-01,11.7,2.5,6.8,0.0,0.0,0.0,12.2,26.3,77,1030.3,8,8.7,9.0,3
Lankaran,2025-01-02,10.9,2.8,6.7,0.0,0.0,0.0,5.7,16.2,60,1031.7,1,9.17,8.5,1
Lankaran,2025-01-03,11.8,4.4,7.9,0.0,0.0,0.0,4.7,14.4,62,1024.6,12,9.38,10.1,2
Lankaran,2025-01-04,12.1,2.7,7.6,0.0,0.0,0.0,7.1,15.1,54,1018.1,1,9.67,10.0,0
Lankaran,2025-01-05,13.8,3.5,7.7,0.0,0.0,0.0,16.9,33.1,58,1020.1,27,9.53,11.3,3
Lankaran,2025-01-06,8.3,5.8,7.2,3.2,3.2,0.0,20.2,37.1,89,1024.9,100,2.25,6.8,53
Lankaran,2025-01-07,8.9,5.9,7.3,1.0,1.0,0.0,8.2,14.4,93,1033.5,100,2.51,7.6,51
Lankaran,2025-01-08,8.7,6.1,7.5,0.0,0.0,0.0,10.2,18.0,88,1032.0,100,3.48,7.4,3
Lankaran,2025-01-09,10.9,6.2,7.8,0.0,0.0,0.0,10.5,22.3,91,1027.4,93,7.48,9.1,3
Lankaran,2025-01-10,11.1,4.8,8.0,0.0,0.0,0.0,11.2,23.4,88,1026.2,72,7.42,9.2,3
Lankaran,2025-01-11,10.8,6.1,8.1,0.0,0.0,0.0,6.0,16.6,88,1019.7,98,7.32,9.6,3
Lankaran,2025-01-12,12.4,5.7,8.9,0.0,0.0,0.0,7.1,18.4,80,1019.0,72,9.15,10.5,3
Lankaran,2025-01-13,11.8,5.3,8.6,0.0,0.0,0.0,7.9,16.2,79,1023.5,27,9.44,10.5,3
Lankaran,2025-01-14,10.6,5.5,8.3,0.4,0.4,0.0,11.8,25.9,74,1024.5,60,8.64,8.3,51
Lankaran,2025-01-15,9.4,7.4,8.2,2.3,2.3,0.0,8.8,15.1,91,1026.7,100,2.26,7.9,51
Lankaran,2025-01-16,10.3,4.6,7.4,0.5,0.5,0.0,13.2,25.2,90,1023.8,98,3.7,7.5,51
Lankaran,2025-01-17,12.2,4.4,8.0,0.0,0.0,0.0,8.8,17.6,77,1025.6,77,6.26,10.0,3
Lankaran,2025-01-18,11.1,4.7,8.2,0.0,0.0,0.0,13.0,28.4,75,1020.0,74,8.0,8.2,3
Lankaran,2025-01-19,11.6,3.9,7.6,0.1,0.1,0.0,9.6,21.6,79,1013.1,28,10.36,10.1,51
Lankaran,2025-01-20,9.2,3.3,6.8,3.0,3.0,0.0,32.5,56.9,74,1019.1,71,5.58,5.5,55
Lankaran,2025-01-21,9.7,3.1,5.8,0.0,0.0,0.0,8.9,20.5,66,1027.0,6,10.58,7.1,1
Lankaran,2025-01-22,10.3,3.0,7.0,0.0,0.0,0.0,15.2,29.2,76,1031.1,37,9.83,8.1,3
Lankaran,2025-01-23,9.1,5.9,8.0,0.2,0.2,0.0,16.8,32.4,88,1028.7,100,2.55,7.1,51
Lankaran,2025-01-24,9.9,3.2,6.6,0.0,0.0,0.0,6.0,15.5,88,1023.1,88,9.55,8.1,3
Lankaran,2025-01-25,11.1,4.7,8.0,0.0,0.0,0.0,8.1,20.5,81,1024.8,43,9.74,9.2,3
Lankaran,2025-01-26,8.4,6.7,7.7,4.2,4.2,0.0,12.4,21.6,91,1029.5,100,2.16,7.1,51
Lankaran,2025-01-27,8.7,5.9,7.2,1.2,1.2,0.0,11.8,20.9,87,1031.6,100,3.56,6.3,51
Lankaran,2025-01-28,10.0,3.3,6.5,0.0,0.0,0.0,9.7,20.5,78,1029.3,50,9.23,7.4,3
Lankaran,2025-01-29,11.3,4.0,7.5,0.0,0.0,0.0,17.2,35.6,80,1028.4,11,11.57,8.1,1
Lankaran,2025-01-30,11.2,4.2,7.8,0.0,0.0,0.0,14.2,28.1,83,1030.7,52,11.04,8.9,3
Lankaran,2025-01-31,9.2,4.6,7.4,0.7,0.7,0.0,9.8,19.4,87,1028.7,82,5.09,8.0,51
Lankaran,2025-02-01,10.5,5.9,7.9,0.0,0.0,0.0,7.4,19.1,83,1026.7,96,8.0,8.7,3
Lankaran,2025-02-02,11.3,3.7,7.0,0.0,0.0,0.0,12.3,26.6,77,1025.3,21,11.7,8.9,3
Lankaran,2025-02-03,9.9,3.5,6.4,0.0,0.0,0.0,9.2,20.5,71,1023.0,37,11.19,7.9,3
Lankaran,2025-02-04,11.2,4.5,7.7,0.0,0.0,0.0,12.4,24.5,80,1018.6,51,9.41,9.2,3
Lankaran,2025-02-05,8.4,3.9,6.9,13.4,13.4,0.0,12.7,23.8,84,1021.1,100,2.97,7.3,61
Lankaran,2025-02-06,7.9,5.4,7.2,68.8,68.8,0.0,19.8,37.8,94,1018.6,100,1.43,5.9,63
Lankaran,2025-02-07,6.9,4.7,5.7,15.1,15.1,0.0,22.3,41.0,89,1024.8,100,2.39,5.4,63
Lankaran,2025-02-08,5.6,2.2,4.2,2.7,2.5,0.14,18.8,33.5,76,1031.9,99,6.19,1.9,71
Lankaran,2025-02-09,4.8,1.0,2.7,1.4,0.5,0.63,17.3,33.5,67,1030.9,100,8.5,1.0,73
Lankaran,2025-02-10,5.8,-1.3,2.5,0.0,0.0,0.0,10.6,21.2,72,1029.2,51,11.74,2.4,3
Lankaran,2025-02-11,7.0,1.0,3.6,0.0,0.0,0.0,6.6,19.8,74,1028.8,17,12.62,4.1,2
Lankaran,2025-02-12,8.0,1.2,4.8,0.0,0.0,0.0,9.1,23.4,79,1029.1,55,11.43,5.1,3
Lankaran,2025-02-13,7.8,4.1,5.9,0.0,0.0,0.0,10.1,20.2,86,1025.3,95,6.41,5.8,3
Lankaran,2025-02-14,7.0,4.9,5.8,0.5,0.5,0.0,20.6,37.4,92,1020.5,100,3.82,4.7,51
Lankaran,2025-02-15,9.5,4.2,6.3,0.0,0.0,0.0,21.3,39.6,81,1022.6,28,11.83,6.6,3
Lankaran,2025-02-16,11.9,1.4,6.6,0.0,0.0,0.0,9.7,21.6,69,1017.9,40,14.34,9.6,3
Lankaran,2025-02-17,7.6,5.2,6.7,3.8,3.8,0.0,15.9,30.2,79,1019.0,99,4.2,5.6,53
Lankaran,2025-02-18,8.7,6.1,7.1,1.0,1.0,0.0,14.9,29.5,92,1022.1,100,4.63,6.0,51
Lankaran,2025-02-19,10.4,5.1,7.1,0.5,0.5,0.0,13.8,25.2,91,1019.6,99,10.55,8.8,51
Lankaran,2025-02-20,6.4,1.6,4.3,15.6,14.1,1.05,16.5,30.2,95,1020.4,100,2.22,3.0,73
Lankaran,2025-02-21,1.6,-0.2,0.8,8.2,0.7,5.25,14.2,24.8,85,1023.0,100,3.27,-2.0,73
Lankaran,2025-02-22,0.5,-1.4,-0.3,16.0,0.1,11.13,16.4,29.9,86,1026.0,100,3.97,-3.2,75
Lankaran,2025-02-23,-0.1,-1.1,-0.6,15.9,0.0,11.13,25.0,46.1,83,1023.6,100,5.08,-5.1,75
Lankaran,2025-02-24,3.2,-5.6,-1.0,1.7,0.0,1.19,16.6,30.6,70,1022.4,40,17.46,0.2,73
Lankaran,2025-02-25,5.4,-6.9,-0.9,0.0,0.0,0.0,11.3,22.7,60,1019.7,29,17.31,3.3,3
Lankaran,2025-02-26,5.5,-4.7,0.8,0.9,0.9,0.0,15.6,27.0,76,1019.9,62,16.18,2.3,51
Lankaran,2025-02-27,4.7,0.2,2.1,1.5,1.3,0.14,17.9,31.3,84,1024.1,63,9.16,2.2,71
Lankaran,2025-02-28,7.4,-1.9,2.8,4.0,3.5,0.35,16.0,33.5,72,1021.4,32,15.29,4.2,73
Lankaran,2025-03-01,1.8,-0.4,0.6,22.0,1.2,14.56,14.4,25.9,90,1028.6,100,6.12,-2.0,75
Lankaran,2025-03-02,2.6,-3.7,0.1,0.2,0.0,0.14,11.0,23.4,82,1028.8,41,17.26,0.0,71
Lankaran,2025-03-03,6.7,-1.3,2.2,0.0,0.0,0.0,15.3,32.4,79,1023.3,48,16.84,2.7,3
Lankaran,2025-03-04,9.1,1.9,5.3,0.0,0.0,0.0,12.6,27.7,72,1023.7,49,15.97,6.2,3
Lankaran,2025-03-05,11.4,2.8,6.9,0.0,0.0,0.0,9.9,21.6,66,1023.6,44,16.74,9.3,3
Lankaran,2025-03-06,13.3,3.6,8.7,0.0,0.0,0.0,9.9,23.4,60,1022.7,0,17.02,11.8,0
Lankaran,2025-03-07,14.2,5.5,9.7,0.0,0.0,0.0,10.6,24.5,60,1024.8,21,17.22,12.9,3
Lankaran,2025-03-08,15.3,6.7,10.3,0.0,0.0,0.0,13.1,27.4,67,1020.1,81,16.47,14.5,3
Lankaran,2025-03-09,14.2,8.3,10.8,0.0,0.0,0.0,14.0,27.7,79,1020.5,63,14.35,12.9,3
Lankaran,2025-03-10,15.3,7.6,11.1,0.0,0.0,0.0,13.2,27.7,76,1020.0,68,15.08,13.7,3
Lankaran,2025-03-11,15.3,8.1,11.4,0.0,0.0,0.0,10.0,23.0,81,1021.1,13,16.53,15.1,3
Lankaran,2025-03-12,17.5,8.2,12.4,0.0,0.0,0.0,11.7,24.5,77,1020.7,0,17.71,17.6,0
Lankaran,2025-03-13,17.8,9.7,13.5,0.0,0.0,0.0,12.4,24.8,72,1020.0,1,17.97,18.7,0
Lankaran,2025-03-14,17.4,9.5,13.3,0.0,0.0,0.0,10.3,20.9,77,1019.1,17,18.43,18.3,2
Lankaran,2025-03-15,21.9,11.4,15.8,0.0,0.0,0.0,7.7,17.6,65,1020.0,62,17.83,22.9,3
Lankaran,2025-03-16,21.6,11.4,16.3,0.0,0.0,0.0,14.2,26.6,55,1019.0,23,18.83,22.3,3
Lankaran,2025-03-17,21.2,11.7,16.4,0.0,0.0,0.0,11.2,24.1,62,1009.6,44,18.88,22.0,3
Lankaran,2025-03-18,24.2,10.8,17.9,0.0,0.0,0.0,14.2,26.6,56,1004.6,76,18.02,26.1,3
Lankaran,2025-03-19,17.3,10.1,14.2,0.5,0.5,0.0,17.9,39.2,71,1012.5,58,16.1,16.3,51
Lankaran,2025-03-20,9.4,8.0,8.7,18.3,18.3,0.0,13.6,28.4,91,1021.2,100,4.24,8.0,61
Lankaran,2025-03-21,9.1,8.0,8.6,19.5,19.5,0.0,13.0,26.3,95,1023.0,100,3.78,7.7,61
Lankaran,2025-03-22,9.7,8.5,9.0,21.0,21.0,0.0,11.3,21.2,95,1019.3,100,3.94,8.1,61
Lankaran,2025-03-23,12.8,8.0,10.0,0.9,0.9,0.0,10.7,26.3,78,1023.7,63,13.68,10.6,51
Lankaran,2025-03-24,10.7,7.6,8.6,15.8,15.8,0.0,14.2,28.8,89,1029.0,78,5.95,9.2,63
Lankaran,2025-03-25,11.0,6.6,8.8,1.5,1.5,0.0,22.6,45.7,80,1029.3,79,14.83,6.9,53
Lankaran,2025-03-26,12.5,6.8,9.5,0.0,0.0,0.0,21.5,43.2,82,1023.8,30,17.9,9.8,2
Lankaran,2025-03-27,15.0,7.0,11.0,0.0,0.0,0.0,16.0,33.5,85,1019.1,45,18.04,13.9,3
Lankaran,2025-03-28,15.5,8.3,11.8,0.0,0.0,0.0,16.6,33.5,88,1018.1,33,18.23,14.6,2
Lankaran,2025-03-29,16.3,8.8,12.1,0.0,0.0,0.0,10.3,27.0,88,1015.1,34,19.49,16.9,2
Lankaran,2025-03-30,20.0,10.4,14.9,0.0,0.0,0.0,11.3,22.0,81,1012.4,29,19.53,21.6,3
Lankaran,2025-03-31,22.3,12.5,16.9,0.0,0.0,0.0,9.7,27.4,78,1008.0,47,15.09,24.8,3
Lankaran,2025-04-01,19.6,13.6,16.6,0.0,0.0,0.0,16.1,30.6,73,1017.0,39,19.45,20.1,3
Lankaran,2025-04-02,17.7,12.4,14.8,0.0,0.0,0.0,11.1,26.3,90,1012.2,78,16.28,18.8,3
Lankaran,2025-04-03,25.2,13.1,18.0,0.0,0.0,0.0,11.9,22.3,77,1006.2,39,20.77,26.7,3
Lankaran,2025-04-04,17.8,11.7,14.8,0.0,0.0,0.0,19.7,38.5,79,1016.3,9,19.38,16.8,1
Lankaran,2025-04-05,16.0,11.0,13.2,2.0,2.0,0.0,18.5,36.0,94,1011.6,96,10.12,15.3,61
Lankaran,2025-04-06,23.2,11.8,17.1,0.0,0.0,0.0,15.0,27.4,75,1008.7,33,21.73,23.5,3
Lankaran,2025-04-07,23.4,13.0,18.0,0.0,0.0,0.0,7.7,19.8,71,1013.1,14,21.28,26.0,2
Lankaran,2025-04-08,22.1,16.3,18.8,0.0,0.0,0.0,11.0,22.7,70,1012.7,62,17.65,24.4,3
Lankaran,2025-04-09,16.9,11.7,14.0,0.0,0.0,0.0,22.8,47.9,87,1013.8,93,17.22,17.0,3
Lankaran,2025-04-10,14.0,9.1,11.4,6.0,6.0,0.0,15.9,45.0,96,1006.8,100,7.78,13.7,61
Lankaran,2025-04-11,10.9,8.0,9.4,2.4,2.4,0.0,15.9,30.2,83,1012.2,100,9.86,8.5,53
Lankaran,2025-04-12,14.2,9.8,12.0,2.1,2.1,0.0,14.9,30.6,89,1009.3,98,8.51,13.6,51
Lankaran,2025-04-13,13.5,11.5,12.2,3.1,3.1,0.0,12.1,28.1,83,1017.3,94,8.99,11.9,53
Lankaran,2025-04-14,12.7,10.7,11.5,5.9,5.9,0.0,12.4,25.9,89,1023.3,100,7.14,11.2,53
Lankaran,2025-04-15,14.0,10.4,12.1,8.1,8.1,0.0,9.0,19.8,89,1017.8,100,7.2,13.5,61
Lankaran,2025-04-16,13.8,10.8,12.1,13.4,13.4,0.0,19.2,36.7,91,1018.0,100,5.83,12.3,61
Lankaran,2025-04-17,16.6,8.6,12.7,4.9,4.9,0.0,11.8,26.3,72,1026.0,75,12.41,14.8,61
Lankaran,2025-04-18,16.5,6.9,11.9,0.0,0.0,0.0,11.8,27.0,64,1025.9,10,23.27,15.4,2
Lankaran,2025-04-19,17.1,7.4,12.6,0.0,0.0,0.0,17.6,35.6,67,1022.9,19,23.07,16.8,3
Lankaran,2025-04-20,16.9,9.3,13.2,0.0,0.0,0.0,14.9,31.7,81,1018.4,29,20.76,16.8,3
Lankaran,2025-04-21,17.8,10.8,14.2,0.0,0.0,0.0,10.3,29.5,83,1015.4,44,22.84,19.6,3
Lankaran,2025-04-22,21.1,12.4,16.7,0.0,0.0,0.0,11.3,25.9,85,1015.4,67,19.7,23.5,3
Lankaran,2025-04-23,23.0,14.8,18.8,0.0,0.0,0.0,11.0,21.2,81,1012.5,63,18.95,26.1,3
Lankaran,2025-04-24,22.8,16.1,19.0,0.0,0.0,0.0,5.9,18.0,79,1008.0,66,18.04,26.4,3
Lankaran,2025-04-25,21.1,14.7,18.3,0.0,0.0,0.0,24.7,46.8,79,1006.0,74,18.34,23.0,3
Lankaran,2025-04-26,23.2,14.5,19.4,0.0,0.0,0.0,20.8,39.6,73,1007.4,67,20.0,25.4,3
Lankaran,2025-04-27,24.9,13.8,18.5,0.0,0.0,0.0,32.3,56.5,85,1008.1,78,18.77,28.0,3
Lankaran,2025-04-28,16.7,10.5,13.6,12.6,12.6,0.0,21.3,38.9,85,1023.8,100,5.05,17.3,61
Lankaran,2025-04-29,10.3,8.4,9.5,8.0,8.0,0.0,14.8,27.7,90,1029.3,100,4.05,8.9,53
Lankaran,2025-04-30,13.1,8.3,10.9,0.1,0.1,0.0,9.0,22.3,86,1022.5,90,15.59,12.6,51
Lankaran,2025-05-01,17.5,9.8,13.7,0.0,0.0,0.0,14.7,31.7,84,1020.6,54,21.61,18.4,3
Lankaran,2025-05-02,18.1,12.9,15.2,1.1,1.1,0.0,15.2,34.2,93,1014.8,100,17.39,19.1,51
Lankaran,2025-05-03,18.6,13.3,15.3,4.2,4.2,0.0,16.8,31.3,95,1013.0,100,13.05,20.3,61
Lankaran,2025-05-04,18.3,14.5,16.3,2.5,2.5,0.0,9.2,21.6,86,1015.5,99,11.79,19.2,61
